
fruit = apple
layer = 5_point
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
fruit = pear
layer = 5_point
test accuracy = tensor(80.1667, device='cuda:1')
test accuracy = tensor(75.1667, device='cuda:1')
test accuracy = tensor(84., device='cuda:1')
test accuracy = tensor(95., device='cuda:1')
test accuracy = tensor(86.8333, device='cuda:1')
test accuracy = tensor(95., device='cuda:1')
test accuracy = tensor(92.5000, device='cuda:1')
test accuracy = tensor(88.5000, device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(94.1667, device='cuda:1')
test accuracy = tensor(94., device='cuda:1')
test accuracy = tensor(95., device='cuda:1')
test accuracy = tensor(92.3333, device='cuda:1')
test accuracy = tensor(93., device='cuda:1')
test accuracy = tensor(92.5000, device='cuda:1')
test accuracy = tensor(94.6667, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(92.8333, device='cuda:1')
test accuracy = tensor(91.6667, device='cuda:1')
test accuracy = tensor(93.5000, device='cuda:1')
test accuracy = tensor(92., device='cuda:1')
test accuracy = tensor(92.6667, device='cuda:1')
test accuracy = tensor(93., device='cuda:1')
test accuracy = tensor(94.1667, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(92., device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(91.8333, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(91.8333, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(92., device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(89.6667, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(92.1667, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.3333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(91.8333, device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(91.5000, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(92.1667, device='cuda:1')
test accuracy = tensor(91.8333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(89.6667, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(90.1667, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(91.8333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(89.8333, device='cuda:1')
test accuracy = tensor(91.8333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.3333, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(91.1667, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.3333, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
fruit = tomato
layer = 5_point
test accuracy = tensor(71.1667, device='cuda:1')
test accuracy = tensor(64., device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(77.5000, device='cuda:1')
test accuracy = tensor(70.3333, device='cuda:1')
test accuracy = tensor(79., device='cuda:1')
test accuracy = tensor(72.1667, device='cuda:1')
test accuracy = tensor(73.3333, device='cuda:1')
test accuracy = tensor(84., device='cuda:1')
test accuracy = tensor(75.6667, device='cuda:1')
test accuracy = tensor(75.6667, device='cuda:1')
test accuracy = tensor(76.5000, device='cuda:1')
test accuracy = tensor(81.6667, device='cuda:1')
test accuracy = tensor(76.3333, device='cuda:1')
test accuracy = tensor(75.5000, device='cuda:1')
test accuracy = tensor(77.8333, device='cuda:1')
test accuracy = tensor(76.5000, device='cuda:1')
test accuracy = tensor(77.6667, device='cuda:1')
test accuracy = tensor(77.3333, device='cuda:1')
test accuracy = tensor(78.6667, device='cuda:1')
test accuracy = tensor(77.8333, device='cuda:1')
test accuracy = tensor(77.5000, device='cuda:1')
test accuracy = tensor(76., device='cuda:1')
test accuracy = tensor(78.5000, device='cuda:1')
test accuracy = tensor(77.5000, device='cuda:1')
test accuracy = tensor(72.5000, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(73.5000, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(75.1667, device='cuda:1')
test accuracy = tensor(76., device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(75.1667, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(75.5000, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(73.8333, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(72.5000, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(73.8333, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(75.1667, device='cuda:1')
test accuracy = tensor(73.1667, device='cuda:1')
test accuracy = tensor(72.6667, device='cuda:1')
test accuracy = tensor(73.5000, device='cuda:1')
test accuracy = tensor(75.1667, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(72.8333, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(75.3333, device='cuda:1')
test accuracy = tensor(73.5000, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(72.5000, device='cuda:1')
test accuracy = tensor(72.5000, device='cuda:1')
test accuracy = tensor(73.8333, device='cuda:1')
test accuracy = tensor(74., device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(75.3333, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(75.3333, device='cuda:1')
test accuracy = tensor(75.3333, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(75.1667, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(76., device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(73., device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(73.3333, device='cuda:1')
test accuracy = tensor(74.3333, device='cuda:1')
test accuracy = tensor(73.3333, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(74., device='cuda:1')
test accuracy = tensor(73.8333, device='cuda:1')
test accuracy = tensor(73.8333, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(74.6667, device='cuda:1')
test accuracy = tensor(74.5000, device='cuda:1')
test accuracy = tensor(72.8333, device='cuda:1')
test accuracy = tensor(73.8333, device='cuda:1')
test accuracy = tensor(74.8333, device='cuda:1')
fruit = apple
layer = 6_point
test accuracy = tensor(62., device='cuda:1')
test accuracy = tensor(93.5000, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(96.5000, device='cuda:1')
test accuracy = tensor(97.1667, device='cuda:1')
test accuracy = tensor(96.3333, device='cuda:1')
test accuracy = tensor(96.3333, device='cuda:1')
test accuracy = tensor(97., device='cuda:1')
test accuracy = tensor(97.1667, device='cuda:1')
test accuracy = tensor(97.1667, device='cuda:1')
test accuracy = tensor(97.6667, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(96.8333, device='cuda:1')
test accuracy = tensor(97.1667, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97., device='cuda:1')
test accuracy = tensor(97.6667, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(96.6667, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.6667, device='cuda:1')
test accuracy = tensor(97.1667, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.6667, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.6667, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97., device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(97.5000, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
fruit = banana
layer = 6_point
test accuracy = tensor(98.3333, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(94.5000, device='cuda:1')
test accuracy = tensor(99.3333, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99., device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.3333, device='cuda:1')
test accuracy = tensor(99.8333, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.3333, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.3333, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
fruit = carambola
layer = 6_point
test accuracy = tensor(100., device='cuda:1')
test accuracy = tensor(98.1667, device='cuda:1')
test accuracy = tensor(99.3333, device='cuda:1')
test accuracy = tensor(98.5000, device='cuda:1')
test accuracy = tensor(99.5000, device='cuda:1')
test accuracy = tensor(99.3333, device='cuda:1')
test accuracy = tensor(98.5000, device='cuda:1')
test accuracy = tensor(99.6667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(97.6667, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(98.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(96.3333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96.3333, device='cuda:1')
test accuracy = tensor(96.6667, device='cuda:1')
test accuracy = tensor(97., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96.6667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(96.6667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.5000, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96.3333, device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(96., device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(95.6667, device='cuda:1')
test accuracy = tensor(95.1667, device='cuda:1')
test accuracy = tensor(96.1667, device='cuda:1')
test accuracy = tensor(95.8333, device='cuda:1')
fruit = guava
layer = 6_point
test accuracy = tensor(93.8333, device='cuda:1')
test accuracy = tensor(91.6667, device='cuda:1')
test accuracy = tensor(95., device='cuda:1')
test accuracy = tensor(89.6667, device='cuda:1')
test accuracy = tensor(97.8333, device='cuda:1')
test accuracy = tensor(94.3333, device='cuda:1')
test accuracy = tensor(96.3333, device='cuda:1')
test accuracy = tensor(82.1667, device='cuda:1')
test accuracy = tensor(94.6667, device='cuda:1')
test accuracy = tensor(85.5000, device='cuda:1')
test accuracy = tensor(95.3333, device='cuda:1')
test accuracy = tensor(96.8333, device='cuda:1')
test accuracy = tensor(90.1667, device='cuda:1')
test accuracy = tensor(89.8333, device='cuda:1')
test accuracy = tensor(94.6667, device='cuda:1')
test accuracy = tensor(93.5000, device='cuda:1')
test accuracy = tensor(93., device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(94.3333, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(92.5000, device='cuda:1')
test accuracy = tensor(93.6667, device='cuda:1')
test accuracy = tensor(93.1667, device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(91.3333, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90., device='cuda:1')
test accuracy = tensor(89.3333, device='cuda:1')
test accuracy = tensor(90.1667, device='cuda:1')
test accuracy = tensor(89.3333, device='cuda:1')
test accuracy = tensor(89.6667, device='cuda:1')
test accuracy = tensor(90.1667, device='cuda:1')
test accuracy = tensor(85., device='cuda:1')
test accuracy = tensor(89.8333, device='cuda:1')
test accuracy = tensor(89.5000, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(89.3333, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(90.5000, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(89.5000, device='cuda:1')
test accuracy = tensor(88.1667, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(89.5000, device='cuda:1')
test accuracy = tensor(90.1667, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(91., device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(88.8333, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(90.3333, device='cuda:1')
test accuracy = tensor(89.3333, device='cuda:1')
test accuracy = tensor(89.6667, device='cuda:1')
test accuracy = tensor(89.6667, device='cuda:1')
test accuracy = tensor(88.8333, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(89.5000, device='cuda:1')
test accuracy = tensor(90.1667, device='cuda:1')
test accuracy = tensor(90.6667, device='cuda:1')
test accuracy = tensor(87.6667, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(89.5000, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(90.3333, device='cuda:1')
test accuracy = tensor(89.8333, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(89.3333, device='cuda:1')
test accuracy = tensor(89.5000, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(90.3333, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
test accuracy = tensor(89.3333, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(90.8333, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(89.1667, device='cuda:1')
test accuracy = tensor(88.6667, device='cuda:1')
test accuracy = tensor(89., device='cuda:1')
